icao,airport_name,city,state,country,airport_link,source_url,raw_image,cleaned_image,status,error,crop_bbox
KSJT,San Angelo Regional/Mathis Field,San Angelo,TX,USA,https://acukwik.com/Airport-Info/KSJT,https://acukwik.com/extimages/Listing-Images/KSJT.jpg,runway_diagrams/raw/KSJT.jpg,runway_diagrams/cleaned/KSJT.jpg,ok,,"0,0,575,550"
KSKF,Kelly Field,San Antonio,TX,USA,https://acukwik.com/Airport-Info/KSKF,https://acukwik.com/extimages/Listing-Images/KSKF.jpg,runway_diagrams/raw/KSKF.jpg,runway_diagrams/cleaned/KSKF.jpg,ok,,"0,0,575,675"
KSLC,Salt Lake City International,Salt Lake City,UT,USA,https://acukwik.com/Airport-Info/KSLC,https://acukwik.com/extimages/Listing-Images/KSLC.jpg,runway_diagrams/raw/KSLC.jpg,runway_diagrams/cleaned/KSLC.jpg,ok,,"0,0,575,625"
KSLN,Salina Regional,Salina,KS,USA,https://acukwik.com/Airport-Info/KSLN,https://acukwik.com/extimages/Listing-Images/KSLN.jpg,runway_diagrams/raw/KSLN.jpg,runway_diagrams/cleaned/KSLN.jpg,ok,,"0,0,414,540"
KSMF,Sacramento International,Sacramento,CA,USA,https://acukwik.com/Airport-Info/KSMF,https://acukwik.com/extimages/Listing-Images/KSMF.jpg,runway_diagrams/raw/KSMF.jpg,runway_diagrams/cleaned/KSMF.jpg,ok,,"0,0,414,540"
KSMO,Santa Monica Municipal,Santa Monica,CA,USA,https://acukwik.com/Airport-Info/KSMO,https://acukwik.com/extimages/Listing-Images/KSMO.jpg,runway_diagrams/raw/KSMO.jpg,runway_diagrams/cleaned/KSMO.jpg,ok,,"0,0,575,450"
KSMX,Capt G Allan Hancock Field/Santa Maria Public,Santa Maria,CA,USA,https://acukwik.com/Airport-Info/KSMX,https://acukwik.com/extimages/Listing-Images/KSMX.jpg,runway_diagrams/raw/KSMX.jpg,runway_diagrams/cleaned/KSMX.jpg,ok,,"0,0,414,396"
KSNA,John Wayne/Orange County,Santa Ana,CA,USA,https://acukwik.com/Airport-Info/KSNA,https://acukwik.com/extimages/Listing-Images/KSNA.jpg,runway_diagrams/raw/KSNA.jpg,runway_diagrams/cleaned/KSNA.jpg,ok,,"0,0,414,468"
KSNS,Salinas Municipal,Salinas,CA,USA,https://acukwik.com/Airport-Info/KSNS,https://acukwik.com/extimages/Listing-Images/KSNS.jpg,runway_diagrams/raw/KSNS.jpg,runway_diagrams/cleaned/KSNS.jpg,ok,,"0,0,575,550"
KSPG,Albert Whitted,St Petersburg,FL,USA,https://acukwik.com/Airport-Info/KSPG,https://acukwik.com/extimages/Listing-Images/KSPG.jpg,runway_diagrams/raw/KSPG.jpg,runway_diagrams/cleaned/KSPG.jpg,ok,,"0,0,575,575"
KSPI,Abraham Lincoln Capital,Springfield,IL,USA,https://acukwik.com/Airport-Info/KSPI,https://acukwik.com/extimages/Listing-Images/KSPI.jpg,runway_diagrams/raw/KSPI.jpg,runway_diagrams/cleaned/KSPI.jpg,ok,,"0,0,575,575"
KSPS,Wichita Falls Regional/Sheppard AFB,Wichita Falls,TX,USA,https://acukwik.com/Airport-Info/KSPS,https://acukwik.com/extimages/Listing-Images/KSPS.jpg,runway_diagrams/raw/KSPS.jpg,runway_diagrams/cleaned/KSPS.jpg,ok,,"0,0,575,650"
KSRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,USA,https://acukwik.com/Airport-Info/KSRQ,https://acukwik.com/extimages/Listing-Images/KSRQ.jpg,runway_diagrams/raw/KSRQ.jpg,runway_diagrams/cleaned/KSRQ.jpg,ok,,"0,0,575,600"
KSSI,St Simons Island,Brunswick,GA,USA,https://acukwik.com/Airport-Info/KSSI,https://acukwik.com/extimages/Listing-Images/KSSI.jpg,runway_diagrams/raw/KSSI.jpg,runway_diagrams/cleaned/KSSI.jpg,ok,,"0,0,1000,957"
KSTC,St Cloud Sky Central,St Cloud,MN,USA,https://acukwik.com/Airport-Info/KSTC,https://acukwik.com/extimages/Listing-Images/KSTC.jpg,runway_diagrams/raw/KSTC.jpg,runway_diagrams/cleaned/KSTC.jpg,ok,,"0,0,575,500"
KSTL,Lambert St Louis International,St Louis,MO,USA,https://acukwik.com/Airport-Info/KSTL,https://acukwik.com/extimages/Listing-Images/KSTL.jpg,runway_diagrams/raw/KSTL.jpg,runway_diagrams/cleaned/KSTL.jpg,ok,,"0,0,575,600"
KSTP,St Paul Downtown Holman Field,St Paul,MN,USA,https://acukwik.com/Airport-Info/KSTP,https://acukwik.com/extimages/Listing-Images/KSTP.jpg,runway_diagrams/raw/KSTP.jpg,runway_diagrams/cleaned/KSTP.jpg,ok,,"0,0,414,396"
KSTS,Charles M Schulz - Sonoma County,Santa Rosa,CA,USA,https://acukwik.com/Airport-Info/KSTS,https://acukwik.com/extimages/Listing-Images/KSTS.jpg,runway_diagrams/raw/KSTS.jpg,runway_diagrams/cleaned/KSTS.jpg,ok,,"0,0,575,638"
KSUA,Witham Field,Stuart,FL,USA,https://acukwik.com/Airport-Info/KSUA,https://acukwik.com/extimages/Listing-Images/KSUA.jpg,runway_diagrams/raw/KSUA.jpg,runway_diagrams/cleaned/KSUA.jpg,ok,,"0,0,575,475"
KSUN,Friedman Memorial,Hailey,ID,USA,https://acukwik.com/Airport-Info/KSUN,https://acukwik.com/extimages/Listing-Images/KSUN.jpg,runway_diagrams/raw/KSUN.jpg,runway_diagrams/cleaned/KSUN.jpg,ok,,"0,0,576,575"
KSUS,Spirit of St Louis,St Louis,MO,USA,https://acukwik.com/Airport-Info/KSUS,https://acukwik.com/extimages/Listing-Images/KSUS.jpg,runway_diagrams/raw/KSUS.jpg,runway_diagrams/cleaned/KSUS.jpg,ok,,"0,0,1000,1000"
KSUX,Sioux Gateway/Brig Gen Bud Day Field,Sioux City,IA,USA,https://acukwik.com/Airport-Info/KSUX,https://acukwik.com/extimages/Listing-Images/KSUX.jpg,runway_diagrams/raw/KSUX.jpg,runway_diagrams/cleaned/KSUX.jpg,ok,,"0,0,575,525"
KSWF,New York Stewart International,Newburgh,NY,USA,https://acukwik.com/Airport-Info/KSWF,https://acukwik.com/extimages/Listing-Images/KSWF.jpg,runway_diagrams/raw/KSWF.jpg,runway_diagrams/cleaned/KSWF.jpg,ok,,"0,0,575,475"
KSYR,Syracuse Hancock International,Syracuse,NY,USA,https://acukwik.com/Airport-Info/KSYR,https://acukwik.com/extimages/Listing-Images/KSYR.jpg,runway_diagrams/raw/KSYR.jpg,runway_diagrams/cleaned/KSYR.jpg,ok,,"0,0,1000,913"
KTCL,Tuscaloosa Ntl,Tuscaloosa,AL,USA,https://acukwik.com/Airport-Info/KTCL,https://acukwik.com/extimages/Listing-Images/KTCL.jpg,runway_diagrams/raw/KTCL.jpg,runway_diagrams/cleaned/KTCL.jpg,ok,,"0,0,575,550"
KTDW,Tradewind,Amarillo,TX,USA,https://acukwik.com/Airport-Info/KTDW,https://acukwik.com/extimages/Listing-Images/KTDW.jpg,runway_diagrams/raw/KTDW.jpg,runway_diagrams/cleaned/KTDW.jpg,ok,,"0,0,575,450"
KTEB,Teterboro,Teterboro,NJ,USA,https://acukwik.com/Airport-Info/KTEB,https://acukwik.com/extimages/Listing-Images/KTEB.jpg,runway_diagrams/raw/KTEB.jpg,runway_diagrams/cleaned/KTEB.jpg,ok,,"0,0,575,600"
KTEX,Telluride Regional,Telluride,CO,USA,https://acukwik.com/Airport-Info/KTEX,https://acukwik.com/extimages/Listing-Images/KTEX.jpg,runway_diagrams/raw/KTEX.jpg,runway_diagrams/cleaned/KTEX.jpg,ok,,"0,0,414,306"
KTIW,Tacoma Narrows,Tacoma,WA,USA,https://acukwik.com/Airport-Info/KTIW,https://acukwik.com/extimages/Listing-Images/KTIW.jpg,runway_diagrams/raw/KTIW.jpg,runway_diagrams/cleaned/KTIW.jpg,ok,,"0,0,414,378"
KTIX,Space Coast Regional,Titusville,FL,USA,https://acukwik.com/Airport-Info/KTIX,https://acukwik.com/extimages/Listing-Images/KTIX.jpg,runway_diagrams/raw/KTIX.jpg,runway_diagrams/cleaned/KTIX.jpg,ok,,"0,0,414,468"
KTKI,McKinney National,McKinney,TX,USA,https://acukwik.com/Airport-Info/KTKI,https://acukwik.com/extimages/Listing-Images/KTKI.jpg,runway_diagrams/raw/KTKI.jpg,runway_diagrams/cleaned/KTKI.jpg,ok,,"0,0,414,432"
KTLH,Tallahassee International,Tallahassee,FL,USA,https://acukwik.com/Airport-Info/KTLH,https://acukwik.com/extimages/Listing-Images/KTLH.jpg,runway_diagrams/raw/KTLH.jpg,runway_diagrams/cleaned/KTLH.jpg,ok,,"0,0,575,600"
KTMB,Miami Executive,Miami,FL,USA,https://acukwik.com/Airport-Info/KTMB,https://acukwik.com/extimages/Listing-Images/KTMB.jpg,runway_diagrams/raw/KTMB.jpg,runway_diagrams/cleaned/KTMB.jpg,ok,,"0,0,575,450"
KTME,Houston Executive,Houston,TX,USA,https://acukwik.com/Airport-Info/KTME,https://acukwik.com/extimages/Listing-Images/KTME.jpg,runway_diagrams/raw/KTME.jpg,runway_diagrams/cleaned/KTME.jpg,ok,,"0,0,414,432"
KTOL,Toledo Express,Toledo,OH,USA,https://acukwik.com/Airport-Info/KTOL,https://acukwik.com/extimages/Listing-Images/KTOL.jpg,runway_diagrams/raw/KTOL.jpg,runway_diagrams/cleaned/KTOL.jpg,ok,,"0,0,575,475"
KTOP,Philip Billard Municipal,Topeka,KS,USA,https://acukwik.com/Airport-Info/KTOP,https://acukwik.com/extimages/Listing-Images/KTOP.jpg,runway_diagrams/raw/KTOP.jpg,runway_diagrams/cleaned/KTOP.jpg,ok,,"0,0,414,414"
KTPA,Tampa International,Tampa,FL,USA,https://acukwik.com/Airport-Info/KTPA,https://acukwik.com/extimages/Listing-Images/KTPA.jpg,runway_diagrams/raw/KTPA.jpg,runway_diagrams/cleaned/KTPA.jpg,ok,,"0,0,575,700"
KTRI,"Tri-Cities Regional, TN/VA",Bristol/Johnson/Kingsport,TN,USA,https://acukwik.com/Airport-Info/KTRI,https://acukwik.com/extimages/Listing-Images/KTRI.jpg,runway_diagrams/raw/KTRI.jpg,runway_diagrams/cleaned/KTRI.jpg,ok,,"0,0,414,450"
KTRM,Jacqueline Cochran Regional,Palm Springs,CA,USA,https://acukwik.com/Airport-Info/KTRM,https://acukwik.com/extimages/Listing-Images/KTRM.jpg,runway_diagrams/raw/KTRM.jpg,runway_diagrams/cleaned/KTRM.jpg,ok,,"0,0,575,500"
KTTA,Raleigh Executive Jetport,Sanford,NC,USA,https://acukwik.com/Airport-Info/KTTA,https://acukwik.com/extimages/Listing-Images/KTTA.jpg,runway_diagrams/raw/KTTA.jpg,runway_diagrams/cleaned/KTTA.jpg,ok,,"0,0,575,550"
KTTN,Trenton Mercer,Trenton,NJ,USA,https://acukwik.com/Airport-Info/KTTN,https://acukwik.com/extimages/Listing-Images/KTTN.jpg,runway_diagrams/raw/KTTN.jpg,runway_diagrams/cleaned/KTTN.jpg,ok,,"0,0,414,468"
KTUL,Tulsa International,Tulsa,OK,USA,https://acukwik.com/Airport-Info/KTUL,https://acukwik.com/extimages/Listing-Images/KTUL.jpg,runway_diagrams/raw/KTUL.jpg,runway_diagrams/cleaned/KTUL.jpg,ok,,"0,0,575,725"
KTUP,Tupelo Regional,Tupelo,MS,USA,https://acukwik.com/Airport-Info/KTUP,https://acukwik.com/extimages/Listing-Images/KTUP.jpg,runway_diagrams/raw/KTUP.jpg,runway_diagrams/cleaned/KTUP.jpg,ok,,"0,0,414,396"
KTUS,Tucson International,Tucson,AZ,USA,https://acukwik.com/Airport-Info/KTUS,https://acukwik.com/extimages/Listing-Images/KTUS.jpg,runway_diagrams/raw/KTUS.jpg,runway_diagrams/cleaned/KTUS.jpg,ok,,"0,0,575,650"
KTVC,Cherry Capital,Traverse City,MI,USA,https://acukwik.com/Airport-Info/KTVC,https://acukwik.com/extimages/Listing-Images/KTVC.jpg,runway_diagrams/raw/KTVC.jpg,runway_diagrams/cleaned/KTVC.jpg,ok,,"0,0,575,550"
KTVF,Thief River Falls Regional,Thief River Falls,MN,USA,https://acukwik.com/Airport-Info/KTVF,https://acukwik.com/extimages/Listing-Images/KTVF.jpg,runway_diagrams/raw/KTVF.jpg,runway_diagrams/cleaned/KTVF.jpg,ok,,"0,0,414,432"
KTVL,Lake Tahoe Airport,South Lake Tahoe,CA,USA,https://acukwik.com/Airport-Info/KTVL,https://acukwik.com/extimages/Listing-Images/KTVL.jpg,runway_diagrams/raw/KTVL.jpg,runway_diagrams/cleaned/KTVL.jpg,ok,,"0,0,575,500"
KTXK,Texarkana Regional/Webb Field,Texarkana,AR,USA,https://acukwik.com/Airport-Info/KTXK,https://acukwik.com/extimages/Listing-Images/KTXK.jpg,runway_diagrams/raw/KTXK.jpg,runway_diagrams/cleaned/KTXK.jpg,ok,,"0,0,575,525"
KTXW,Mid Valley,Weslaco,TX,USA,https://acukwik.com/Airport-Info/KTXW,https://acukwik.com/extimages/Listing-Images/KTXW.jpg,runway_diagrams/raw/KTXW.jpg,runway_diagrams/cleaned/KTXW.jpg,ok,,"0,0,414,360"
KTYQ,Indianapolis Executive,Indianapolis,IN,USA,https://acukwik.com/Airport-Info/KTYQ,https://acukwik.com/extimages/Listing-Images/KTYQ.jpg,runway_diagrams/raw/KTYQ.jpg,runway_diagrams/cleaned/KTYQ.jpg,ok,,"0,0,575,700"
KTYR,Tyler Pounds Regional,Tyler,TX,USA,https://acukwik.com/Airport-Info/KTYR,https://acukwik.com/extimages/Listing-Images/KTYR.jpg,runway_diagrams/raw/KTYR.jpg,runway_diagrams/cleaned/KTYR.jpg,ok,,"0,0,575,550"
KTYS,McGhee Tyson,Knoxville,TN,USA,https://acukwik.com/Airport-Info/KTYS,https://acukwik.com/extimages/Listing-Images/KTYS.jpg,runway_diagrams/raw/KTYS.jpg,runway_diagrams/cleaned/KTYS.jpg,ok,,"0,0,575,700"
KTZR,Bolton Field,Columbus,OH,USA,https://acukwik.com/Airport-Info/KTZR,https://acukwik.com/extimages/Listing-Images/KTZR.jpg,runway_diagrams/raw/KTZR.jpg,runway_diagrams/cleaned/KTZR.jpg,ok,,"0,0,414,360"
KUAO,Aurora State,Aurora,OR,USA,https://acukwik.com/Airport-Info/KUAO,https://acukwik.com/extimages/Listing-Images/KUAO.jpg,runway_diagrams/raw/KUAO.jpg,runway_diagrams/cleaned/KUAO.jpg,ok,,"0,0,575,575"
KUES,Waukesha County,Waukesha,WI,USA,https://acukwik.com/Airport-Info/KUES,https://acukwik.com/extimages/Listing-Images/KUES.jpg,runway_diagrams/raw/KUES.jpg,runway_diagrams/cleaned/KUES.jpg,ok,,"0,0,575,450"
KUGN,Chicago/Waukegan Regional,Chicago,IL,USA,https://acukwik.com/Airport-Info/KUGN,https://acukwik.com/extimages/Listing-Images/KUGN.jpg,runway_diagrams/raw/KUGN.jpg,runway_diagrams/cleaned/KUGN.jpg,ok,,"0,0,575,475"
KUMP,Indianapolis Metropolitan,Indianapolis,IN,USA,https://acukwik.com/Airport-Info/KUMP,https://acukwik.com/extimages/Listing-Images/KUMP.jpg,runway_diagrams/raw/KUMP.jpg,runway_diagrams/cleaned/KUMP.jpg,ok,,"0,0,414,378"
KUTA,Tunica,Tunica,MS,USA,https://acukwik.com/Airport-Info/KUTA,https://acukwik.com/extimages/Listing-Images/KUTA.jpg,runway_diagrams/raw/KUTA.jpg,runway_diagrams/cleaned/KUTA.jpg,ok,,"0,0,414,396"
KUUU,Newport State,Newport,RI,USA,https://acukwik.com/Airport-Info/KUUU,https://acukwik.com/extimages/Listing-Images/KUUU.jpg,runway_diagrams/raw/KUUU.jpg,runway_diagrams/cleaned/KUUU.jpg,ok,,"0,0,414,378"
KUZA,Rock Hill/York County/Bryant Field,Rock Hill,SC,USA,https://acukwik.com/Airport-Info/KUZA,https://acukwik.com/extimages/Listing-Images/KUZA.jpg,runway_diagrams/raw/KUZA.jpg,runway_diagrams/cleaned/KUZA.jpg,ok,,"0,0,414,396"
KVCV,Southern California Logistics,Victorville,CA,USA,https://acukwik.com/Airport-Info/KVCV,https://acukwik.com/extimages/Listing-Images/KVCV.jpg,runway_diagrams/raw/KVCV.jpg,runway_diagrams/cleaned/KVCV.jpg,ok,,"0,0,575,500"
KVDF,Tampa Executive,Tampa,FL,USA,https://acukwik.com/Airport-Info/KVDF,https://acukwik.com/extimages/Listing-Images/KVDF.jpg,runway_diagrams/raw/KVDF.jpg,runway_diagrams/cleaned/KVDF.jpg,ok,,"0,0,414,450"
KVGT,North Las Vegas,Las Vegas,NV,USA,https://acukwik.com/Airport-Info/KVGT,https://acukwik.com/extimages/Listing-Images/KVGT.jpg,runway_diagrams/raw/KVGT.jpg,runway_diagrams/cleaned/KVGT.jpg,ok,,"0,0,575,525"
KVNC,Venice Municipal,Venice,FL,USA,https://acukwik.com/Airport-Info/KVNC,https://acukwik.com/extimages/Listing-Images/KVNC.jpg,runway_diagrams/raw/KVNC.jpg,runway_diagrams/cleaned/KVNC.jpg,ok,,"0,0,575,525"
KVNY,Van Nuys,Van Nuys,CA,USA,https://acukwik.com/Airport-Info/KVNY,https://acukwik.com/extimages/Listing-Images/KVNY.jpg,runway_diagrams/raw/KVNY.jpg,runway_diagrams/cleaned/KVNY.jpg,ok,,"0,0,575,775"
KVPZ,Porter County Regional,Valparaiso,IN,USA,https://acukwik.com/Airport-Info/KVPZ,https://acukwik.com/extimages/Listing-Images/KVPZ.jpg,runway_diagrams/raw/KVPZ.jpg,runway_diagrams/cleaned/KVPZ.jpg,ok,,"0,0,575,450"
KVQQ,Cecil Field,Jacksonville,FL,USA,https://acukwik.com/Airport-Info/KVQQ,https://acukwik.com/extimages/Listing-Images/KVQQ.jpg,runway_diagrams/raw/KVQQ.jpg,runway_diagrams/cleaned/KVQQ.jpg,ok,,"0,0,414,504"
KVRB,Vero Beach Regional,Vero Beach,FL,USA,https://acukwik.com/Airport-Info/KVRB,https://acukwik.com/extimages/Listing-Images/KVRB.jpg,runway_diagrams/raw/KVRB.jpg,runway_diagrams/cleaned/KVRB.jpg,ok,,"0,0,1000,1130"
KWST,Westerly State,Westerly,RI,USA,https://acukwik.com/Airport-Info/KWST,https://acukwik.com/extimages/Listing-Images/KWST.jpg,runway_diagrams/raw/KWST.jpg,runway_diagrams/cleaned/KWST.jpg,ok,,"0,0,414,342"
KWWD,Wildwood/Cape May County,Wildwood,NJ,USA,https://acukwik.com/Airport-Info/KWWD,https://acukwik.com/extimages/Listing-Images/KWWD.jpg,runway_diagrams/raw/KWWD.jpg,runway_diagrams/cleaned/KWWD.jpg,ok,,"0,0,575,625"
KXLL,Allentown Queen City Municipal,Allentown,PA,USA,https://acukwik.com/Airport-Info/KXLL,https://acukwik.com/extimages/Listing-Images/KXLL.jpg,runway_diagrams/raw/KXLL.jpg,runway_diagrams/cleaned/KXLL.jpg,ok,,"0,0,575,550"
KXNA,Northwest Arkansas Ntl,Fayetteville/Springdale,AR,USA,https://acukwik.com/Airport-Info/KXNA,https://acukwik.com/extimages/Listing-Images/KXNA.jpg,runway_diagrams/raw/KXNA.jpg,runway_diagrams/cleaned/KXNA.jpg,ok,,"0,0,575,575"
KXWA,Williston Basin International,Williston,ND,USA,https://acukwik.com/Airport-Info/KXWA,https://acukwik.com/extimages/Listing-Images/KXWA.jpg,runway_diagrams/raw/KXWA.jpg,runway_diagrams/cleaned/KXWA.jpg,ok,,"0,0,575,650"
KYIP,Willow Run,Detroit,MI,USA,https://acukwik.com/Airport-Info/KYIP,https://acukwik.com/extimages/Listing-Images/KYIP.jpg,runway_diagrams/raw/KYIP.jpg,runway_diagrams/cleaned/KYIP.jpg,ok,,"0,0,575,600"
KYNG,Youngstown/Warren Regional,Youngstown,OH,USA,https://acukwik.com/Airport-Info/KYNG,https://acukwik.com/extimages/Listing-Images/KYNG.jpg,runway_diagrams/raw/KYNG.jpg,runway_diagrams/cleaned/KYNG.jpg,ok,,"0,0,414,468"
LATI,Tirana/Mother Teresa/Nënë Tereza,Tirana,TR,ALBANIA,https://acukwik.com/Airport-Info/LATI,https://acukwik.com/extimages/Listing-Images/LATI.jpg,runway_diagrams/raw/LATI.jpg,runway_diagrams/cleaned/LATI.jpg,ok,,"0,0,414,432"
LBSF,Sofia International,Sofia,,BULGARIA,https://acukwik.com/Airport-Info/LBSF,https://acukwik.com/extimages/Listing-Images/LBSF.jpg,runway_diagrams/raw/LBSF.jpg,runway_diagrams/cleaned/LBSF.jpg,ok,,"0,0,414,306"
LCLK,Larnaka International,Larnaca,,CYPRUS,https://acukwik.com/Airport-Info/LCLK,https://acukwik.com/extimages/Listing-Images/LCLK.jpg,runway_diagrams/raw/LCLK.jpg,runway_diagrams/cleaned/LCLK.jpg,ok,,"0,0,1000,891"
LCPH,Paphos International (Pafos),Paphos,,CYPRUS,https://acukwik.com/Airport-Info/LCPH,https://acukwik.com/extimages/Listing-Images/LCPH.jpg,runway_diagrams/raw/LCPH.jpg,runway_diagrams/cleaned/LCPH.jpg,ok,,"0,0,1000,739"
LDDU,Dubrovnik Cilipi/Ruder Boskovic,Dubrovnik,,CROATIA,https://acukwik.com/Airport-Info/LDDU,https://acukwik.com/extimages/Listing-Images/LDDU.jpg,runway_diagrams/raw/LDDU.jpg,runway_diagrams/cleaned/LDDU.jpg,ok,,"0,0,414,306"
LDSP,Split (Saint Jerome),Split,,CROATIA,https://acukwik.com/Airport-Info/LDSP,https://acukwik.com/extimages/Listing-Images/LDSP.jpg,runway_diagrams/raw/LDSP.jpg,runway_diagrams/cleaned/LDSP.jpg,ok,,"0,0,414,324"
LEBL,Josep Tarradellas Barcelona-El Prat,Barcelona,,SPAIN,https://acukwik.com/Airport-Info/LEBL,https://acukwik.com/extimages/Listing-Images/LEBL.jpg,runway_diagrams/raw/LEBL.jpg,runway_diagrams/cleaned/LEBL.jpg,ok,,"0,0,1000,870"
LEGE,Girona/Costa Brava,Girona,,SPAIN,https://acukwik.com/Airport-Info/LEGE,https://acukwik.com/extimages/Listing-Images/LEGE.jpg,runway_diagrams/raw/LEGE.jpg,runway_diagrams/cleaned/LEGE.jpg,ok,,"0,0,575,575"
LEGT,Madrid Getafe AB,Madrid,,SPAIN,https://acukwik.com/Airport-Info/LEGT,https://acukwik.com/extimages/Listing-Images/LEGT.jpg,runway_diagrams/raw/LEGT.jpg,runway_diagrams/cleaned/LEGT.jpg,ok,,"0,0,414,360"
LEIB,Ibiza,Ibiza,,SPAIN,https://acukwik.com/Airport-Info/LEIB,https://acukwik.com/extimages/Listing-Images/LEIB.jpg,runway_diagrams/raw/LEIB.jpg,runway_diagrams/cleaned/LEIB.jpg,ok,,"0,0,575,425"
LEMD,Madrid/Adolfo Suarez Madrid Barajas,Madrid,,SPAIN,https://acukwik.com/Airport-Info/LEMD,https://acukwik.com/extimages/Listing-Images/LEMD.jpg,runway_diagrams/raw/LEMD.jpg,runway_diagrams/cleaned/LEMD.jpg,ok,,"0,0,1000,1217"
LEMG,Malaga/Costa del Sol,Malaga,,SPAIN,https://acukwik.com/Airport-Info/LEMG,https://acukwik.com/extimages/Listing-Images/LEMG.jpg,runway_diagrams/raw/LEMG.jpg,runway_diagrams/cleaned/LEMG.jpg,ok,,"0,0,1000,913"
LEMH,Menorca/Minorca-Mahon,Menorca,,SPAIN,https://acukwik.com/Airport-Info/LEMH,https://acukwik.com/extimages/Listing-Images/LEMH.jpg,runway_diagrams/raw/LEMH.jpg,runway_diagrams/cleaned/LEMH.jpg,ok,,"0,0,414,387"
LEPA,Palma de Mallorca,Palma,,SPAIN,https://acukwik.com/Airport-Info/LEPA,https://acukwik.com/extimages/Listing-Images/LEPA.jpg,runway_diagrams/raw/LEPA.jpg,runway_diagrams/cleaned/LEPA.jpg,ok,,"0,0,1000,913"
LETO,Madrid/Torrejon,Madrid,,SPAIN,https://acukwik.com/Airport-Info/LETO,https://acukwik.com/extimages/Listing-Images/LETO.jpg,runway_diagrams/raw/LETO.jpg,runway_diagrams/cleaned/LETO.jpg,ok,,"0,0,414,432"
LEVC,Valencia Manises,Valencia,,SPAIN,https://acukwik.com/Airport-Info/LEVC,https://acukwik.com/extimages/Listing-Images/LEVC.jpg,runway_diagrams/raw/LEVC.jpg,runway_diagrams/cleaned/LEVC.jpg,ok,,"0,0,575,425"
LFBD,Bordeaux Merignac International,Bordeaux,,FRANCE,https://acukwik.com/Airport-Info/LFBD,https://acukwik.com/extimages/Listing-Images/LFBD.jpg,runway_diagrams/raw/LFBD.jpg,runway_diagrams/cleaned/LFBD.jpg,ok,,"0,0,1000,1000"
LFBO,Toulouse Blagnac,Toulouse,,FRANCE,https://acukwik.com/Airport-Info/LFBO,https://acukwik.com/extimages/Listing-Images/LFBO.jpg,runway_diagrams/raw/LFBO.jpg,runway_diagrams/cleaned/LFBO.jpg,ok,,"0,0,414,468"
LFKF,Figari Sud Corse,Figari,,FRANCE,https://acukwik.com/Airport-Info/LFKF,https://acukwik.com/extimages/Listing-Images/LFKF.jpg,runway_diagrams/raw/LFKF.jpg,runway_diagrams/cleaned/LFKF.jpg,ok,,"0,0,1000,739"
LFLB,Chambery Savoie Mont Blanc (Aix Les Bains),Chambery,,FRANCE,https://acukwik.com/Airport-Info/LFLB,https://acukwik.com/extimages/Listing-Images/LFLB.jpg,runway_diagrams/raw/LFLB.jpg,runway_diagrams/cleaned/LFLB.jpg,ok,,"0,0,575,600"
LFLL,Lyon Saint Exupery,Lyon,,FRANCE,https://acukwik.com/Airport-Info/LFLL,https://acukwik.com/extimages/Listing-Images/LFLL.jpg,runway_diagrams/raw/LFLL.jpg,runway_diagrams/cleaned/LFLL.jpg,ok,,"0,0,1000,1196"
LFLY,Lyon Bron,Lyon,,FRANCE,https://acukwik.com/Airport-Info/LFLY,https://acukwik.com/extimages/Listing-Images/LFLY.jpg,runway_diagrams/raw/LFLY.jpg,runway_diagrams/cleaned/LFLY.jpg,ok,,"0,0,414,360"
LFMD,Cannes-Mandelieu,Cannes,,FRANCE,https://acukwik.com/Airport-Info/LFMD,https://acukwik.com/extimages/Listing-Images/LFMD.jpg,runway_diagrams/raw/LFMD.jpg,runway_diagrams/cleaned/LFMD.jpg,ok,,"0,0,414,432"
LFML,Marseille Provence,Marseille,,FRANCE,https://acukwik.com/Airport-Info/LFML,https://acukwik.com/extimages/Listing-Images/LFML.jpg,runway_diagrams/raw/LFML.jpg,runway_diagrams/cleaned/LFML.jpg,ok,,"0,0,575,550"
LFMN,Nice Cote d'Azur International,Nice,,FRANCE,https://acukwik.com/Airport-Info/LFMN,https://acukwik.com/extimages/Listing-Images/LFMN.jpg,runway_diagrams/raw/LFMN.jpg,runway_diagrams/cleaned/LFMN.jpg,ok,,"0,0,575,575"
LFMP,Perpignan Rivesaltes,Perpignan,,FRANCE,https://acukwik.com/Airport-Info/LFMP,https://acukwik.com/extimages/Listing-Images/LFMP.jpg,runway_diagrams/raw/LFMP.jpg,runway_diagrams/cleaned/LFMP.jpg,ok,,"0,0,1000,913"
LFMQ,Le Castellet International,Le Castellet,,FRANCE,https://acukwik.com/Airport-Info/LFMQ,https://acukwik.com/extimages/Listing-Images/LFMQ.jpg,runway_diagrams/raw/LFMQ.jpg,runway_diagrams/cleaned/LFMQ.jpg,ok,,"0,0,575,425"
LFMT,Montpellier Mediterranee,Montpellier,,FRANCE,https://acukwik.com/Airport-Info/LFMT,https://acukwik.com/extimages/Listing-Images/LFMT.jpg,runway_diagrams/raw/LFMT.jpg,runway_diagrams/cleaned/LFMT.jpg,ok,,"0,0,414,378"
